order_id,timestamp_start,timestamp_end,station_id,shift,process_time_mins,rework_time_mins,total_time_mins,labor_cost_per_hour,defect_flag,status,rework_cost,delay_cost,hour
ORD-1182,2026-04-01 12:04:00,2026-04-01 12:36:54.466002,Station_C,Day,23.51,9.4,32.91,37.39,1,Failed,5.86,0.0,12
ORD-1183,2026-04-01 12:06:00,2026-04-01 12:18:31.676860,Station_B,Day,12.53,0.0,12.53,41.17,0,Success,0.0,0.0,12
ORD-1184,2026-04-01 12:08:00,2026-04-01 12:23:08.679854,Station_A,Day,15.14,0.0,15.14,36.05,0,Delayed,0.0,0.09,12
ORD-1185,2026-04-01 12:10:00,2026-04-01 12:21:40.009501,Station_D,Day,11.67,0.0,11.67,38.65,0,Success,0.0,0.0,12
ORD-1186,2026-04-01 12:12:00,2026-04-01 12:28:09.379088,Station_A,Day,16.16,0.0,16.16,31.8,0,Delayed,0.0,0.61,12
ORD-1187,2026-04-01 12:14:00,2026-04-01 12:33:50.988217,Station_C,Day,19.85,0.0,19.85,47.66,0,Delayed,0.0,3.85,12
ORD-1188,2026-04-01 12:16:00,2026-04-01 12:55:06.978597,Station_C,Day,27.94,11.18,39.12,34.64,1,Failed,6.45,0.0,12
ORD-1189,2026-04-01 12:18:00,2026-04-01 12:27:35.332824,Station_A,Day,9.59,0.0,9.59,38.16,0,Success,0.0,0.0,12
ORD-1190,2026-04-01 12:20:00,2026-04-01 12:33:01.521763,Station_A,Day,13.03,0.0,13.03,34.32,0,Success,0.0,0.0,12
ORD-1191,2026-04-01 12:22:00,2026-04-01 12:38:10.635126,Station_D,Day,16.18,0.0,16.18,33.42,0,Delayed,0.0,0.66,12
ORD-1192,2026-04-01 12:24:00,2026-04-01 12:43:05.653142,Station_C,Day,19.09,0.0,19.09,29.66,0,Delayed,0.0,2.02,12
ORD-1193,2026-04-01 12:26:00,2026-04-01 12:40:07.727247,Station_C,Day,14.13,0.0,14.13,32.93,0,Success,0.0,0.0,12
ORD-1194,2026-04-01 12:28:00,2026-04-01 12:46:28.273643,Station_C,Day,18.47,0.0,18.47,38.46,0,Delayed,0.0,2.23,12
ORD-1195,2026-04-01 12:30:00,2026-04-01 12:49:09.868574,Station_A,Day,13.69,5.48,19.16,44.82,1,Failed,4.09,0.0,12
ORD-1196,2026-04-01 12:32:00,2026-04-01 12:46:23.320265,Station_C,Day,14.39,0.0,14.39,27.62,0,Success,0.0,0.0,12
ORD-1197,2026-04-01 12:34:00,2026-04-01 13:01:34.715240,Station_C,Day,19.7,7.88,27.58,45.55,1,Failed,5.98,0.0,12
ORD-1198,2026-04-01 12:36:00,2026-04-01 12:59:45.357048,Station_D,Day,23.76,0.0,23.76,27.82,0,Delayed,0.0,4.06,12
ORD-1199,2026-04-01 12:38:00,2026-04-01 12:50:41.685096,Station_B,Day,12.69,0.0,12.69,28.45,0,Success,0.0,0.0,12
ORD-1200,2026-04-01 12:40:00,2026-04-01 12:54:53.587116,Station_B,Day,14.89,0.0,14.89,33.5,0,Success,0.0,0.0,12
ORD-1201,2026-04-01 12:42:00,2026-04-01 13:02:24.272981,Station_D,Day,20.4,0.0,20.4,29.92,0,Delayed,0.0,2.7,12
ORD-1202,2026-04-01 12:44:00,2026-04-01 13:07:00.830085,Station_C,Day,16.44,6.58,23.01,27.49,1,Failed,3.01,0.0,12
ORD-1203,2026-04-01 12:46:00,2026-04-01 12:53:32.853315,Station_B,Day,7.55,0.0,7.55,28.58,0,Success,0.0,0.0,12
ORD-1204,2026-04-01 12:48:00,2026-04-01 13:03:20.841255,Station_A,Day,15.35,0.0,15.35,35.97,0,Delayed,0.0,0.21,12
ORD-1205,2026-04-01 12:50:00,2026-04-01 13:05:53.969532,Station_A,Day,15.9,0.0,15.9,48.53,0,Delayed,0.0,0.73,12
ORD-1206,2026-04-01 12:52:00,2026-04-01 13:01:16.383894,Station_D,Day,9.27,0.0,9.27,33.35,0,Success,0.0,0.0,12
ORD-1207,2026-04-01 12:54:00,2026-04-01 13:04:53.491102,Station_D,Day,10.89,0.0,10.89,34.35,0,Success,0.0,0.0,12
ORD-1208,2026-04-01 12:56:00,2026-04-01 13:14:00.342272,Station_C,Day,18.01,0.0,18.01,25.01,0,Delayed,0.0,1.25,12
ORD-1209,2026-04-01 12:58:00,2026-04-01 13:09:24.850929,Station_A,Day,11.41,0.0,11.41,30.4,0,Success,0.0,0.0,12
ORD-1210,2026-04-01 13:00:00,2026-04-01 13:17:17.847944,Station_D,Day,12.36,4.94,17.3,43.56,1,Failed,3.59,0.0,13
ORD-1211,2026-04-01 13:02:00,2026-04-01 13:16:25.398050,Station_A,Day,14.42,0.0,14.42,42.76,0,Success,0.0,0.0,13
ORD-1212,2026-04-01 13:04:00,2026-04-01 13:16:30.217695,Station_D,Day,12.5,0.0,12.5,36.96,0,Success,0.0,0.0,13
ORD-1213,2026-04-01 13:06:00,2026-04-01 13:25:06.619818,Station_D,Day,19.11,0.0,19.11,43.39,0,Delayed,0.0,2.97,13
ORD-1214,2026-04-01 13:08:00,2026-04-01 13:18:08.732138,Station_B,Day,10.15,0.0,10.15,48.69,0,Success,0.0,0.0,13
ORD-1215,2026-04-01 13:10:00,2026-04-01 13:20:18.906877,Station_B,Day,10.32,0.0,10.32,48.12,0,Success,0.0,0.0,13
ORD-1216,2026-04-01 13:12:00,2026-04-01 13:22:47.051496,Station_A,Day,10.78,0.0,10.78,44.75,0,Success,0.0,0.0,13
ORD-1217,2026-04-01 13:14:00,2026-04-01 13:40:21.894652,Station_C,Day,18.83,7.53,26.36,43.76,1,Failed,5.49,0.0,13
ORD-1218,2026-04-01 13:16:00,2026-04-01 13:27:53.036495,Station_D,Day,11.88,0.0,11.88,38.48,0,Success,0.0,0.0,13
ORD-1219,2026-04-01 13:18:00,2026-04-01 13:39:33.945117,Station_C,Day,15.4,6.16,21.57,44.52,1,Failed,4.57,0.0,13
ORD-1220,2026-04-01 13:20:00,2026-04-01 13:32:07.132778,Station_D,Day,12.12,0.0,12.12,42.47,0,Success,0.0,0.0,13
ORD-1221,2026-04-01 13:22:00,2026-04-01 13:35:48.484022,Station_D,Day,13.81,0.0,13.81,42.96,0,Success,0.0,0.0,13
ORD-1222,2026-04-01 13:24:00,2026-04-01 13:47:43.727788,Station_A,Day,23.73,0.0,23.73,32.13,0,Delayed,0.0,4.67,13
ORD-1223,2026-04-01 13:26:00,2026-04-01 13:37:17.401551,Station_D,Day,11.29,0.0,11.29,25.39,0,Success,0.0,0.0,13
ORD-1224,2026-04-01 13:28:00,2026-04-01 13:38:21.667462,Station_D,Day,10.36,0.0,10.36,45.04,0,Success,0.0,0.0,13
ORD-1225,2026-04-01 13:30:00,2026-04-01 13:40:13.758258,Station_A,Day,10.23,0.0,10.23,27.18,0,Success,0.0,0.0,13
ORD-1226,2026-04-01 13:32:00,2026-04-01 13:45:17.016945,Station_A,Day,13.28,0.0,13.28,35.68,0,Success,0.0,0.0,13
ORD-1227,2026-04-01 13:34:00,2026-04-01 13:49:57.802397,Station_C,Day,15.96,0.0,15.96,43.18,0,Delayed,0.0,0.69,13
ORD-1228,2026-04-01 13:36:00,2026-04-01 14:05:19.176613,Station_C,Day,29.32,0.0,29.32,38.21,0,Delayed,0.0,9.12,13
ORD-1229,2026-04-01 13:38:00,2026-04-01 13:49:44.683945,Station_A,Day,11.74,0.0,11.74,28.63,0,Success,0.0,0.0,13
ORD-1230,2026-04-01 13:40:00,2026-04-01 13:52:28.559076,Station_D,Day,12.48,0.0,12.48,37.74,0,Success,0.0,0.0,13
ORD-1231,2026-04-01 13:42:00,2026-04-01 13:51:52.781886,Station_D,Day,9.88,0.0,9.88,43.84,0,Success,0.0,0.0,13
ORD-1232,2026-04-01 13:44:00,2026-04-01 13:53:21.986886,Station_B,Day,9.37,0.0,9.37,33.87,0,Success,0.0,0.0,13
ORD-1233,2026-04-01 13:46:00,2026-04-01 13:56:10.127372,Station_B,Day,10.17,0.0,10.17,32.75,0,Success,0.0,0.0,13
ORD-1234,2026-04-01 13:48:00,2026-04-01 14:01:17.508208,Station_B,Day,13.29,0.0,13.29,34.82,0,Success,0.0,0.0,13
ORD-1235,2026-04-01 13:50:00,2026-04-01 14:03:49.274040,Station_B,Day,13.82,0.0,13.82,30.85,0,Success,0.0,0.0,13
ORD-1236,2026-04-01 13:52:00,2026-04-01 13:58:33.533343,Station_B,Day,6.56,0.0,6.56,43.83,0,Success,0.0,0.0,13
ORD-1237,2026-04-01 13:54:00,2026-04-01 14:06:40.769055,Station_A,Day,12.68,0.0,12.68,29.29,0,Success,0.0,0.0,13
ORD-1238,2026-04-01 13:56:00,2026-04-01 14:13:57.579712,Station_A,Day,17.96,0.0,17.96,29.17,0,Delayed,0.0,1.44,13
ORD-1239,2026-04-01 13:58:00,2026-04-01 14:13:04.162233,Station_A,Day,15.07,0.0,15.07,40.15,0,Delayed,0.0,0.05,13
ORD-1240,2026-04-01 14:00:00,2026-04-01 14:17:07.325245,Station_D,Day,17.12,0.0,17.12,30.16,0,Delayed,0.0,1.07,14
ORD-1241,2026-04-01 14:02:00,2026-04-01 14:16:25.454193,Station_B,Day,14.42,0.0,14.42,35.49,0,Success,0.0,0.0,14
ORD-1242,2026-04-01 14:04:00,2026-04-01 14:16:18.742337,Station_A,Day,12.31,0.0,12.31,40.22,0,Success,0.0,0.0,14
ORD-1243,2026-04-01 14:06:00,2026-04-01 14:23:28.658520,Station_D,Day,17.48,0.0,17.48,25.85,0,Delayed,0.0,1.07,14
ORD-1244,2026-04-01 14:08:00,2026-04-01 14:26:27.087410,Station_C,Day,18.45,0.0,18.45,43.19,0,Delayed,0.0,2.48,14
ORD-1245,2026-04-01 14:10:00,2026-04-01 14:19:31.849038,Station_B,Day,9.53,0.0,9.53,48.8,0,Success,0.0,0.0,14
ORD-1246,2026-04-01 14:12:00,2026-04-01 14:20:16.751985,Station_B,Day,8.28,0.0,8.28,40.38,0,Success,0.0,0.0,14
ORD-1247,2026-04-01 14:14:00,2026-04-01 14:29:09.193144,Station_A,Day,15.15,0.0,15.15,45.78,0,Delayed,0.0,0.12,14
ORD-1248,2026-04-01 14:16:00,2026-04-01 14:33:59.930519,Station_C,Day,18.0,0.0,18.0,46.42,0,Delayed,0.0,2.32,14
ORD-1249,2026-04-01 14:18:00,2026-04-01 14:31:11.989261,Station_D,Day,13.2,0.0,13.2,32.71,0,Success,0.0,0.0,14
ORD-1250,2026-04-01 14:20:00,2026-04-01 14:41:03.798462,Station_D,Day,21.06,0.0,21.06,32.15,0,Delayed,0.0,3.25,14
ORD-1251,2026-04-01 14:22:00,2026-04-01 14:34:45.320048,Station_D,Day,12.76,0.0,12.76,39.47,0,Success,0.0,0.0,14
ORD-1252,2026-04-01 14:24:00,2026-04-01 14:35:51.707148,Station_A,Day,11.86,0.0,11.86,28.15,0,Success,0.0,0.0,14
ORD-1253,2026-04-01 14:26:00,2026-04-01 15:05:25.415184,Station_C,Day,28.16,11.26,39.42,25.82,1,Failed,4.85,0.0,14
ORD-1254,2026-04-01 14:28:00,2026-04-01 14:39:04.704325,Station_A,Day,11.08,0.0,11.08,44.75,0,Success,0.0,0.0,14
ORD-1255,2026-04-01 14:30:00,2026-04-01 14:42:54.308877,Station_B,Day,12.91,0.0,12.91,33.47,0,Success,0.0,0.0,14
ORD-1256,2026-04-01 14:32:00,2026-04-01 14:44:05.643557,Station_B,Day,12.09,0.0,12.09,42.39,0,Success,0.0,0.0,14
ORD-1257,2026-04-01 14:34:00,2026-04-01 14:46:27.185888,Station_B,Day,12.45,0.0,12.45,35.16,0,Success,0.0,0.0,14
ORD-1258,2026-04-01 14:36:00,2026-04-01 14:48:43.786450,Station_D,Day,12.73,0.0,12.73,26.07,0,Success,0.0,0.0,14
ORD-1259,2026-04-01 14:38:00,2026-04-01 14:51:04.149078,Station_B,Day,13.07,0.0,13.07,47.68,0,Success,0.0,0.0,14
ORD-1260,2026-04-01 14:40:00,2026-04-01 14:46:24.384159,Station_D,Day,6.41,0.0,6.41,30.95,0,Success,0.0,0.0,14
ORD-1261,2026-04-01 14:42:00,2026-04-01 14:50:42.156087,Station_B,Day,8.7,0.0,8.7,28.41,0,Success,0.0,0.0,14
ORD-1262,2026-04-01 14:44:00,2026-04-01 14:57:14.499755,Station_A,Day,13.24,0.0,13.24,26.87,0,Success,0.0,0.0,14
ORD-1263,2026-04-01 14:46:00,2026-04-01 14:58:35.218648,Station_B,Day,12.59,0.0,12.59,35.3,0,Success,0.0,0.0,14
ORD-1264,2026-04-01 14:48:00,2026-04-01 15:02:41.574124,Station_B,Day,14.69,0.0,14.69,33.71,0,Success,0.0,0.0,14
ORD-1265,2026-04-01 14:50:00,2026-04-01 15:10:22.492746,Station_A,Day,14.55,5.82,20.37,47.26,1,Failed,4.59,0.0,14
ORD-1266,2026-04-01 14:52:00,2026-04-01 15:05:21.385433,Station_C,Day,13.36,0.0,13.36,35.68,0,Success,0.0,0.0,14
ORD-1267,2026-04-01 14:54:00,2026-04-01 15:06:16.642191,Station_B,Day,12.28,0.0,12.28,25.11,0,Success,0.0,0.0,14
ORD-1268,2026-04-01 14:56:00,2026-04-01 15:09:22.107977,Station_B,Day,13.37,0.0,13.37,49.09,0,Success,0.0,0.0,14
ORD-1269,2026-04-01 14:58:00,2026-04-01 15:13:20.575379,Station_C,Day,15.34,0.0,15.34,40.29,0,Delayed,0.0,0.23,14
ORD-1270,2026-04-01 15:00:00,2026-04-01 15:11:04.027885,Station_B,Day,11.07,0.0,11.07,45.57,0,Success,0.0,0.0,15
ORD-1271,2026-04-01 15:02:00,2026-04-01 15:12:17.986256,Station_B,Day,10.3,0.0,10.3,45.77,0,Success,0.0,0.0,15
ORD-1272,2026-04-01 15:04:00,2026-04-01 15:22:31.146884,Station_A,Day,18.52,0.0,18.52,27.99,0,Delayed,0.0,1.64,15
ORD-1273,2026-04-01 15:06:00,2026-04-01 15:16:21.492553,Station_B,Day,10.36,0.0,10.36,27.04,0,Success,0.0,0.0,15
ORD-1274,2026-04-01 15:08:00,2026-04-01 15:19:39.195035,Station_A,Day,11.65,0.0,11.65,35.37,0,Success,0.0,0.0,15
ORD-1275,2026-04-01 15:10:00,2026-04-01 15:28:02.183212,Station_C,Day,12.88,5.15,18.04,29.44,1,Failed,2.53,0.0,15
ORD-1276,2026-04-01 15:12:00,2026-04-01 15:28:04.073703,Station_A,Day,11.48,4.59,16.07,46.79,1,Failed,3.58,0.0,15
ORD-1277,2026-04-01 15:14:00,2026-04-01 15:25:08.129767,Station_B,Day,11.14,0.0,11.14,33.51,0,Success,0.0,0.0,15
ORD-1278,2026-04-01 15:16:00,2026-04-01 15:27:59.519948,Station_B,Day,11.99,0.0,11.99,25.12,0,Success,0.0,0.0,15
ORD-1279,2026-04-01 15:18:00,2026-04-01 15:34:42.122570,Station_D,Day,16.7,0.0,16.7,37.1,0,Delayed,0.0,1.05,15
ORD-1280,2026-04-01 15:20:00,2026-04-01 15:27:42.078956,Station_B,Day,7.7,0.0,7.7,32.25,0,Success,0.0,0.0,15
ORD-1281,2026-04-01 15:22:00,2026-04-01 15:40:52.110258,Station_C,Day,18.87,0.0,18.87,26.13,0,Delayed,0.0,1.68,15
ORD-1282,2026-04-01 15:24:00,2026-04-01 15:40:50.716768,Station_C,Day,16.85,0.0,16.85,35.43,0,Delayed,0.0,1.09,15
ORD-1283,2026-04-01 15:26:00,2026-04-01 15:36:36.178015,Station_D,Day,10.6,0.0,10.6,31.59,0,Success,0.0,0.0,15
ORD-1284,2026-04-01 15:28:00,2026-04-01 15:37:45.422016,Station_B,Day,9.76,0.0,9.76,44.42,0,Success,0.0,0.0,15
ORD-1285,2026-04-01 15:30:00,2026-04-01 15:43:09.374191,Station_A,Day,13.16,0.0,13.16,28.61,0,Success,0.0,0.0,15
ORD-1286,2026-04-01 15:32:00,2026-04-01 15:53:46.143520,Station_D,Day,21.77,0.0,21.77,41.61,0,Delayed,0.0,4.69,15
ORD-1287,2026-04-01 15:34:00,2026-04-01 16:17:27.566378,Station_C,Day,31.04,12.42,43.46,36.89,1,Failed,7.63,0.0,15
ORD-1288,2026-04-01 15:36:00,2026-04-01 16:00:06.081827,Station_C,Day,24.1,0.0,24.1,30.93,0,Delayed,0.0,4.69,15
ORD-1289,2026-04-01 15:38:00,2026-04-01 15:54:49.197272,Station_C,Day,16.82,0.0,16.82,45.04,0,Delayed,0.0,1.37,15
ORD-1290,2026-04-01 15:40:00,2026-04-01 15:50:21.488964,Station_D,Day,10.36,0.0,10.36,43.35,0,Success,0.0,0.0,15
ORD-1291,2026-04-01 15:42:00,2026-04-01 15:54:30.677676,Station_C,Day,12.51,0.0,12.51,47.05,0,Success,0.0,0.0,15
ORD-1292,2026-04-01 15:44:00,2026-04-01 16:09:00.580432,Station_C,Day,25.01,0.0,25.01,25.64,0,Delayed,0.0,4.28,15
ORD-1293,2026-04-01 15:46:00,2026-04-01 16:02:57.671397,Station_D,Day,16.96,0.0,16.96,30.42,0,Delayed,0.0,0.99,15
ORD-1294,2026-04-01 15:48:00,2026-04-01 16:01:39.262344,Station_B,Day,13.65,0.0,13.65,28.73,0,Success,0.0,0.0,15
ORD-1295,2026-04-01 15:50:00,2026-04-01 16:28:39.179734,Station_C,Day,27.61,11.04,38.65,41.12,1,Failed,7.57,0.0,15
ORD-1296,2026-04-01 15:52:00,2026-04-01 16:07:31.573548,Station_C,Day,15.53,0.0,15.53,37.52,0,Delayed,0.0,0.33,15
ORD-1297,2026-04-01 15:54:00,2026-04-01 16:27:38.351548,Station_C,Day,24.03,9.61,33.64,32.82,1,Failed,5.26,0.0,15
ORD-1298,2026-04-01 15:56:00,2026-04-01 16:08:56.302805,Station_A,Day,12.94,0.0,12.94,31.09,0,Success,0.0,0.0,15
ORD-1299,2026-04-01 15:58:00,2026-04-01 16:19:17.567613,Station_D,Day,21.29,0.0,21.29,49.12,0,Delayed,0.0,5.15,15
ORD-1300,2026-04-01 16:00:00,2026-04-01 16:10:44.919520,Station_C,Day,10.75,0.0,10.75,26.9,0,Success,0.0,0.0,16
ORD-1301,2026-04-01 16:02:00,2026-04-01 16:14:26.334480,Station_B,Day,12.44,0.0,12.44,28.59,0,Success,0.0,0.0,16
ORD-1302,2026-04-01 16:04:00,2026-04-01 16:30:15.704269,Station_D,Day,18.76,7.5,26.26,45.1,1,Failed,5.64,0.0,16
ORD-1303,2026-04-01 16:06:00,2026-04-01 16:17:50.016733,Station_A,Day,11.83,0.0,11.83,47.13,0,Success,0.0,0.0,16
ORD-1304,2026-04-01 16:08:00,2026-04-01 16:16:06.515548,Station_D,Day,8.11,0.0,8.11,47.92,0,Success,0.0,0.0,16
ORD-1305,2026-04-01 16:10:00,2026-04-01 16:22:07.041414,Station_B,Day,12.12,0.0,12.12,41.16,0,Success,0.0,0.0,16
ORD-1306,2026-04-01 16:12:00,2026-04-01 16:25:32.302976,Station_C,Day,13.54,0.0,13.54,38.74,0,Success,0.0,0.0,16
ORD-1307,2026-04-01 16:14:00,2026-04-01 16:26:51.435703,Station_A,Day,12.86,0.0,12.86,48.89,0,Success,0.0,0.0,16
ORD-1308,2026-04-01 16:16:00,2026-04-01 16:37:34.755914,Station_C,Day,15.41,6.17,21.58,29.48,1,Failed,3.03,0.0,16
ORD-1309,2026-04-01 16:18:00,2026-04-01 16:30:15.889435,Station_C,Day,12.26,0.0,12.26,44.65,0,Success,0.0,0.0,16
ORD-1310,2026-04-01 16:20:00,2026-04-01 16:54:00.807249,Station_C,Day,24.3,9.72,34.01,33.86,1,Failed,5.48,0.0,16
ORD-1311,2026-04-01 16:22:00,2026-04-01 16:32:04.045714,Station_A,Day,10.07,0.0,10.07,42.01,0,Success,0.0,0.0,16
ORD-1312,2026-04-01 16:24:00,2026-04-01 16:39:03.274562,Station_D,Day,15.05,0.0,15.05,33.44,0,Delayed,0.0,0.03,16
ORD-1313,2026-04-01 16:26:00,2026-04-01 16:35:59.573877,Station_B,Day,9.99,0.0,9.99,49.01,0,Success,0.0,0.0,16
ORD-1314,2026-04-01 16:28:00,2026-04-01 16:39:57.195369,Station_B,Day,11.95,0.0,11.95,40.91,0,Success,0.0,0.0,16
ORD-1315,2026-04-01 16:30:00,2026-04-01 16:46:19.082342,Station_D,Day,16.32,0.0,16.32,46.2,0,Delayed,0.0,1.01,16
ORD-1316,2026-04-01 16:32:00,2026-04-01 16:42:50.127568,Station_A,Day,10.84,0.0,10.84,42.2,0,Success,0.0,0.0,16
ORD-1317,2026-04-01 16:34:00,2026-04-01 16:44:52.140316,Station_A,Day,10.87,0.0,10.87,43.28,0,Success,0.0,0.0,16
ORD-1318,2026-04-01 16:36:00,2026-04-01 16:50:15.968205,Station_D,Day,14.27,0.0,14.27,35.7,0,Success,0.0,0.0,16
ORD-1319,2026-04-01 16:38:00,2026-04-01 16:46:04.151432,Station_B,Day,8.07,0.0,8.07,29.24,0,Success,0.0,0.0,16
ORD-1320,2026-04-01 16:40:00,2026-04-01 16:59:13.941647,Station_A,Day,19.23,0.0,19.23,26.3,0,Delayed,0.0,1.86,16
ORD-1321,2026-04-01 16:42:00,2026-04-01 16:50:57.523915,Station_B,Day,8.96,0.0,8.96,46.27,0,Success,0.0,0.0,16
ORD-1322,2026-04-01 16:44:00,2026-04-01 16:54:33.600971,Station_D,Day,10.56,0.0,10.56,40.26,0,Success,0.0,0.0,16
ORD-1323,2026-04-01 16:46:00,2026-04-01 16:59:08.934299,Station_B,Day,13.15,0.0,13.15,25.12,0,Success,0.0,0.0,16
ORD-1324,2026-04-01 16:48:00,2026-04-01 17:02:22.852198,Station_D,Day,14.38,0.0,14.38,45.4,0,Success,0.0,0.0,16
ORD-1325,2026-04-01 16:50:00,2026-04-01 16:59:16.600032,Station_A,Day,9.28,0.0,9.28,28.28,0,Success,0.0,0.0,16
ORD-1326,2026-04-01 16:52:00,2026-04-01 17:04:23.157940,Station_B,Day,12.39,0.0,12.39,47.62,0,Success,0.0,0.0,16
ORD-1327,2026-04-01 16:54:00,2026-04-01 17:05:08.835112,Station_B,Day,11.15,0.0,11.15,35.66,0,Success,0.0,0.0,16
ORD-1328,2026-04-01 16:56:00,2026-04-01 17:07:18.410371,Station_B,Day,11.31,0.0,11.31,28.33,0,Success,0.0,0.0,16
ORD-1329,2026-04-01 16:58:00,2026-04-01 17:31:22.048332,Station_C,Day,33.37,0.0,33.37,33.43,0,Delayed,0.0,10.23,16
ORD-1330,2026-04-01 17:00:00,2026-04-01 17:22:35.777814,Station_C,Day,22.6,0.0,22.6,38.22,0,Delayed,0.0,4.84,17
ORD-1331,2026-04-01 17:02:00,2026-04-01 17:14:08.313995,Station_B,Day,12.14,0.0,12.14,27.85,0,Success,0.0,0.0,17
ORD-1332,2026-04-01 17:04:00,2026-04-01 17:16:26.821384,Station_A,Day,12.45,0.0,12.45,46.68,0,Success,0.0,0.0,17
ORD-1333,2026-04-01 17:06:00,2026-04-01 17:18:13.064040,Station_B,Day,12.22,0.0,12.22,48.32,0,Success,0.0,0.0,17
ORD-1334,2026-04-01 17:08:00,2026-04-01 17:20:52.005950,Station_B,Day,12.87,0.0,12.87,29.31,0,Success,0.0,0.0,17
ORD-1335,2026-04-01 17:10:00,2026-04-01 17:33:58.108663,Station_C,Day,17.12,6.85,23.97,38.0,1,Failed,4.34,0.0,17
ORD-1336,2026-04-01 17:12:00,2026-04-01 17:23:49.993983,Station_D,Day,11.83,0.0,11.83,31.64,0,Success,0.0,0.0,17
ORD-1337,2026-04-01 17:14:00,2026-04-01 17:30:30.359596,Station_D,Day,16.51,0.0,16.51,34.38,0,Delayed,0.0,0.86,17
ORD-1338,2026-04-01 17:16:00,2026-04-01 17:32:35.639029,Station_D,Day,16.59,0.0,16.59,46.76,0,Delayed,0.0,1.24,17
ORD-1339,2026-04-01 17:18:00,2026-04-01 17:26:43.186525,Station_B,Day,8.72,0.0,8.72,30.43,0,Success,0.0,0.0,17
ORD-1340,2026-04-01 17:20:00,2026-04-01 18:01:05.143883,Station_C,Day,29.35,11.74,41.09,30.19,1,Failed,5.91,0.0,17
ORD-1341,2026-04-01 17:22:00,2026-04-01 17:47:40.287618,Station_C,Day,18.34,7.33,25.67,41.37,1,Failed,5.06,0.0,17
ORD-1342,2026-04-01 17:24:00,2026-04-01 17:33:06.095174,Station_C,Day,9.1,0.0,9.1,38.15,0,Success,0.0,0.0,17
ORD-1343,2026-04-01 17:26:00,2026-04-01 17:38:16.945238,Station_A,Day,12.28,0.0,12.28,44.57,0,Success,0.0,0.0,17
ORD-1344,2026-04-01 17:28:00,2026-04-01 17:41:47.491215,Station_A,Day,13.79,0.0,13.79,34.53,0,Success,0.0,0.0,17
ORD-1345,2026-04-01 17:30:00,2026-04-01 17:44:33.200363,Station_D,Day,14.55,0.0,14.55,32.58,0,Success,0.0,0.0,17
ORD-1346,2026-04-01 17:32:00,2026-04-01 17:43:04.955824,Station_D,Day,11.08,0.0,11.08,29.72,0,Success,0.0,0.0,17
ORD-1347,2026-04-01 17:34:00,2026-04-01 17:53:24.957225,Station_C,Day,19.42,0.0,19.42,47.54,0,Delayed,0.0,3.5,17
ORD-1348,2026-04-01 17:36:00,2026-04-01 17:53:17.824697,Station_B,Day,12.36,4.94,17.3,40.75,1,Failed,3.36,0.0,17
ORD-1349,2026-04-01 17:38:00,2026-04-01 17:58:10.449066,Station_D,Day,20.17,0.0,20.17,33.74,0,Delayed,0.0,2.91,17
ORD-1350,2026-04-01 17:40:00,2026-04-01 17:51:28.128037,Station_D,Day,11.47,0.0,11.47,40.39,0,Success,0.0,0.0,17
ORD-1351,2026-04-01 17:42:00,2026-04-01 17:59:01.034598,Station_A,Day,17.02,0.0,17.02,41.35,0,Delayed,0.0,1.39,17
ORD-1352,2026-04-01 17:44:00,2026-04-01 18:02:56.955000,Station_A,Day,18.95,0.0,18.95,28.97,0,Delayed,0.0,1.91,17
ORD-1353,2026-04-01 17:46:00,2026-04-01 18:24:45.461697,Station_C,Day,27.68,11.07,38.76,41.43,1,Failed,7.65,0.0,17
ORD-1354,2026-04-01 17:48:00,2026-04-01 17:57:39.573616,Station_B,Day,9.66,0.0,9.66,38.03,0,Success,0.0,0.0,17
ORD-1355,2026-04-01 17:50:00,2026-04-01 18:06:28.517120,Station_A,Day,16.48,0.0,16.48,46.43,0,Delayed,0.0,1.14,17
ORD-1356,2026-04-01 17:52:00,2026-04-01 18:06:24.824374,Station_B,Day,14.41,0.0,14.41,39.18,0,Success,0.0,0.0,17
ORD-1357,2026-04-01 17:54:00,2026-04-01 18:05:10.848207,Station_B,Day,11.18,0.0,11.18,48.42,0,Success,0.0,0.0,17
ORD-1358,2026-04-01 17:56:00,2026-04-01 18:09:34.850305,Station_A,Day,13.58,0.0,13.58,42.51,0,Success,0.0,0.0,17
ORD-1359,2026-04-01 17:58:00,2026-04-01 18:10:23.400066,Station_A,Day,12.39,0.0,12.39,47.08,0,Success,0.0,0.0,17
ORD-1360,2026-04-01 18:00:00,2026-04-01 18:18:33.301271,Station_B,Night,13.25,5.3,18.56,42.12,1,Failed,3.72,0.0,18
ORD-1361,2026-04-01 18:02:00,2026-04-01 18:23:33.015330,Station_C,Night,21.55,0.0,21.55,27.06,0,Delayed,0.0,2.95,18
ORD-1362,2026-04-01 18:04:00,2026-04-01 18:15:34.351048,Station_D,Night,11.57,0.0,11.57,47.83,0,Success,0.0,0.0,18
ORD-1363,2026-04-01 18:06:00,2026-04-01 18:19:59.576579,Station_D,Night,13.99,0.0,13.99,41.5,0,Success,0.0,0.0,18
ORD-1364,2026-04-01 18:08:00,2026-04-01 18:41:07.473258,Station_C,Night,33.12,0.0,33.12,47.42,0,Delayed,0.0,14.32,18
